time (sec),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
658.4,0.20193195693487667,0.15493496990886818,0.9534538763186221,0.001667786192334413,1.1255780956187262,0.2632825783503225,4.025598129287552e-05
659.2,0.2019319569348766,0.1549349699088682,0.953453876318622,0.0016677861923344132,1.1255780956187265,0.2632825783503223,4.025598129287552e-05
660.1,0.2019319569348766,0.15493496990886815,0.953453876318622,0.001667786192334413,1.1255780956187265,0.26328257835032237,4.0255981292875604e-05
660.9,0.20193195693487662,0.1549349699088682,0.953453876318622,0.0016677861923344132,1.1255780956187265,0.26328257835032226,4.025598129287552e-05
661.7,0.20193195693487653,0.15493496990886826,0.953453876318622,0.0016677861923344113,1.1255780956187262,0.2632825783503221,4.0255981292875604e-05
662.5,0.2019319569348766,0.15493496990886826,0.9534538763186221,0.001667786192334413,1.1255780956187262,0.26328257835032237,4.0255981292875604e-05
663.3,0.2019319569348766,0.15493496990886824,0.953453876318622,0.001667786192334413,1.1255780956187265,0.26328257835032237,4.025598129287545e-05
664.1,0.2019319569348766,0.15493496990886826,0.953453876318622,0.0016677861923344132,1.1255780956187262,0.26328257835032237,4.025598129287544e-05
665.0,0.2019319569348766,0.15493496990886824,0.953453876318622,0.001667786192334413,1.1255780956187258,0.26328257835032237,4.025598129287552e-05
665.8,0.20193195693487676,0.15493496990886824,0.953453876318622,0.001667786192334413,1.125578095618726,0.26328257835032226,4.025598129287552e-05
666.6,0.20193195693487678,0.1549349699088683,0.9534538763186224,0.001667786192334413,1.125578095618726,0.2632825783503223,4.0255981292875604e-05
667.4,0.20193195693487673,0.1549349699088683,0.9534538763186222,0.0016677861923344113,1.1255780956187258,0.26328257835032226,4.025598129287552e-05
668.2,0.20193195693487684,0.15493496990886832,0.9534538763186224,0.001667786192334413,1.125578095618726,0.26328257835032254,4.025598129287552e-05
669.0,0.20193195693487673,0.15493496990886824,0.953453876318622,0.0016677861923344132,1.1255780956187256,0.2632825783503225,4.0255981292875353e-05
669.8,0.20193195693487673,0.15493496990886824,0.9534538763186224,0.001667786192334413,1.1255780956187258,0.26328257835032215,4.025598129287552e-05
670.7,0.20193195693487667,0.15493496990886826,0.9534538763186226,0.0016677861923344132,1.1255780956187258,0.2632825783503221,4.025598129287544e-05
671.5,0.20193195693487662,0.15493496990886815,0.9534538763186222,0.0016677861923344132,1.1255780956187253,0.26328257835032215,4.025598129287544e-05
672.3,0.20193195693487653,0.1549349699088682,0.953453876318622,0.0016677861923344145,1.1255780956187253,0.2632825783503223,4.025598129287535e-05
673.1,0.2019319569348765,0.15493496990886818,0.9534538763186221,0.0016677861923344145,1.1255780956187253,0.2632825783503224,4.025598129287527e-05
673.9,0.20193195693487653,0.15493496990886826,0.9534538763186221,0.0016677861923344145,1.1255780956187253,0.2632825783503224,4.025598129287527e-05
674.7,0.2019319569348765,0.15493496990886815,0.9534538763186224,0.0016677861923344163,1.1255780956187256,0.26328257835032237,4.025598129287527e-05
675.5,0.2019319569348766,0.1549349699088681,0.9534538763186221,0.0016677861923344145,1.1255780956187253,0.2632825783503224,4.025598129287527e-05
676.4,0.2019319569348766,0.15493496990886807,0.953453876318622,0.0016677861923344145,1.1255780956187251,0.26328257835032237,4.025598129287519e-05
677.2,0.20193195693487653,0.15493496990886815,0.953453876318622,0.0016677861923344145,1.125578095618725,0.26328257835032237,4.025598129287527e-05
678.0,0.20193195693487653,0.15493496990886804,0.953453876318622,0.0016677861923344163,1.1255780956187251,0.26328257835032226,4.025598129287527e-05
678.8,0.2019319569348766,0.1549349699088681,0.953453876318622,0.0016677861923344145,1.1255780956187253,0.26328257835032226,4.025598129287535e-05
679.6,0.2019319569348765,0.154934969908868,0.9534538763186217,0.001667786192334418,1.1255780956187251,0.2632825783503222,4.025598129287545e-05
680.4,0.20193195693487653,0.154934969908868,0.9534538763186217,0.0016677861923344145,1.1255780956187251,0.2632825783503222,4.025598129287527e-05
681.2,0.20193195693487634,0.15493496990886807,0.9534538763186216,0.0016677861923344163,1.1255780956187251,0.2632825783503223,4.025598129287535e-05
682.1,0.20193195693487634,0.15493496990886793,0.9534538763186214,0.0016677861923344163,1.125578095618725,0.2632825783503223,4.025598129287527e-05
682.9,0.20193195693487626,0.1549349699088679,0.9534538763186217,0.0016677861923344163,1.1255780956187251,0.2632825783503221,4.025598129287527e-05
683.7,0.20193195693487626,0.15493496990886796,0.9534538763186217,0.0016677861923344163,1.1255780956187251,0.26328257835032237,4.025598129287527e-05
684.5,0.2019319569348763,0.15493496990886793,0.9534538763186221,0.0016677861923344163,1.1255780956187253,0.26328257835032237,4.025598129287535e-05
685.3,0.20193195693487623,0.15493496990886793,0.953453876318622,0.0016677861923344163,1.125578095618725,0.2632825783503223,4.025598129287519e-05
686.1,0.2019319569348761,0.1549349699088679,0.9534538763186217,0.0016677861923344163,1.1255780956187251,0.26328257835032237,4.025598129287527e-05
687.0,0.20193195693487617,0.1549349699088679,0.953453876318622,0.001667786192334418,1.1255780956187251,0.2632825783503223,4.025598129287519e-05
687.8,0.2019319569348761,0.1549349699088679,0.9534538763186224,0.001667786192334418,1.1255780956187251,0.2632825783503226,4.025598129287519e-05
688.6,0.2019319569348761,0.15493496990886796,0.9534538763186226,0.001667786192334418,1.1255780956187253,0.2632825783503223,4.025598129287519e-05
689.4,0.20193195693487606,0.15493496990886785,0.9534538763186224,0.00166778619233442,1.1255780956187251,0.2632825783503223,4.025598129287519e-05
690.2,0.201931956934876,0.1549349699088679,0.9534538763186226,0.00166778619233442,1.1255780956187251,0.26328257835032237,4.025598129287527e-05
691.0,0.20193195693487603,0.15493496990886785,0.9534538763186227,0.0016677861923344198,1.1255780956187247,0.26328257835032226,4.025598129287511e-05
691.8,0.20193195693487595,0.1549349699088679,0.9534538763186226,0.00166778619233442,1.125578095618725,0.2632825783503222,4.025598129287511e-05
692.7,0.2019319569348759,0.15493496990886782,0.9534538763186227,0.0016677861923344232,1.1255780956187251,0.26328257835032237,4.025598129287511e-05
693.5,0.2019319569348759,0.15493496990886782,0.953453876318623,0.0016677861923344232,1.1255780956187251,0.26328257835032237,4.025598129287511e-05
694.3,0.2019319569348758,0.15493496990886774,0.953453876318623,0.0016677861923344215,1.1255780956187251,0.26328257835032226,4.025598129287503e-05
695.1,0.20193195693487584,0.15493496990886774,0.953453876318623,0.0016677861923344232,1.125578095618725,0.26328257835032254,4.025598129287503e-05
695.9,0.20193195693487576,0.1549349699088677,0.9534538763186231,0.0016677861923344215,1.125578095618725,0.2632825783503223,4.025598129287511e-05
696.7,0.20193195693487576,0.1549349699088676,0.9534538763186235,0.0016677861923344232,1.1255780956187251,0.2632825783503223,4.025598129287511e-05
697.5,0.2019319569348758,0.1549349699088676,0.9534538763186234,0.001667786192334425,1.1255780956187251,0.26328257835032226,4.025598129287511e-05
698.4,0.2019319569348758,0.1549349699088676,0.9534538763186235,0.0016677861923344232,1.125578095618725,0.2632825783503224,4.025598129287519e-05
699.2,0.2019319569348757,0.15493496990886754,0.9534538763186231,0.00166778619233442,1.125578095618725,0.2632825783503225,4.025598129287519e-05
700.0,0.20193195693487576,0.15493496990886765,0.9534538763186237,0.0016677861923344198,1.1255780956187253,0.26328257835032237,4.025598129287527e-05
700.8,0.20193195693487573,0.15493496990886765,0.9534538763186232,0.0016677861923344198,1.125578095618725,0.26328257835032226,4.0255981292875265e-05
701.6,0.20193195693487564,0.1549349699088676,0.9534538763186232,0.001667786192334418,1.1255780956187251,0.2632825783503223,4.025598129287535e-05
702.4,0.2019319569348757,0.15493496990886763,0.9534538763186237,0.0016677861923344232,1.1255780956187253,0.26328257835032237,4.0255981292875353e-05
703.3,0.2019319569348756,0.15493496990886757,0.9534538763186234,0.0016677861923344198,1.125578095618725,0.2632825783503225,4.0255981292875265e-05
704.1,0.2019319569348756,0.1549349699088675,0.9534538763186235,0.0016677861923344198,1.125578095618725,0.26328257835032226,4.0255981292875353e-05
704.9,0.20193195693487553,0.15493496990886754,0.9534538763186232,0.00166778619233442,1.125578095618725,0.2632825783503226,4.025598129287527e-05
705.7,0.2019319569348755,0.15493496990886751,0.9534538763186232,0.00166778619233442,1.125578095618725,0.2632825783503225,4.025598129287545e-05
706.5,0.20193195693487545,0.1549349699088675,0.9534538763186235,0.00166778619233442,1.1255780956187247,0.2632825783503224,4.025598129287552e-05
707.3,0.20193195693487545,0.15493496990886751,0.9534538763186231,0.00166778619233442,1.125578095618725,0.26328257835032265,4.025598129287545e-05
708.1,0.2019319569348755,0.15493496990886746,0.9534538763186234,0.00166778619233442,1.125578095618725,0.26328257835032304,4.025598129287545e-05
709.0,0.20193195693487553,0.1549349699088675,0.9534538763186234,0.00166778619233442,1.1255780956187251,0.2632825783503229,4.025598129287545e-05
709.8,0.2019319569348755,0.15493496990886735,0.9534538763186235,0.00166778619233442,1.1255780956187251,0.26328257835032287,4.025598129287535e-05
710.6,0.2019319569348755,0.15493496990886735,0.9534538763186235,0.00166778619233442,1.125578095618725,0.26328257835032287,4.025598129287527e-05
711.4,0.20193195693487553,0.15493496990886738,0.9534538763186235,0.00166778619233442,1.125578095618725,0.26328257835032287,4.025598129287535e-05
712.2,0.2019319569348755,0.15493496990886746,0.9534538763186235,0.00166778619233442,1.125578095618725,0.2632825783503228,4.025598129287535e-05
713.0,0.2019319569348755,0.1549349699088674,0.9534538763186239,0.0016677861923344232,1.1255780956187251,0.26328257835032287,4.025598129287535e-05
713.8,0.20193195693487545,0.15493496990886738,0.9534538763186239,0.0016677861923344215,1.1255780956187251,0.2632825783503229,4.025598129287535e-05
714.7,0.20193195693487545,0.15493496990886743,0.9534538763186237,0.0016677861923344232,1.1255780956187253,0.26328257835032287,4.025598129287535e-05
715.5,0.20193195693487553,0.15493496990886743,0.9534538763186239,0.0016677861923344232,1.1255780956187253,0.26328257835032287,4.025598129287535e-05
716.3,0.2019319569348755,0.15493496990886751,0.9534538763186239,0.0016677861923344232,1.1255780956187253,0.26328257835032315,4.025598129287527e-05
717.1,0.20193195693487548,0.15493496990886754,0.9534538763186237,0.0016677861923344232,1.1255780956187251,0.26328257835032304,4.0255981292875353e-05
717.9,0.2019319569348755,0.15493496990886757,0.9534538763186238,0.0016677861923344198,1.1255780956187253,0.26328257835032326,4.0255981292875353e-05
718.7,0.20193195693487545,0.1549349699088675,0.9534538763186235,0.0016677861923344178,1.125578095618725,0.2632825783503232,4.0255981292875265e-05
719.5,0.2019319569348754,0.1549349699088674,0.9534538763186232,0.0016677861923344198,1.125578095618725,0.263282578350323,4.0255981292875265e-05
720.4,0.2019319569348755,0.15493496990886743,0.9534538763186241,0.0016677861923344198,1.1255780956187253,0.2632825783503232,4.025598129287527e-05
721.2,0.2019319569348755,0.15493496990886743,0.9534538763186244,0.0016677861923344198,1.1255780956187253,0.26328257835032315,4.025598129287527e-05
722.0,0.2019319569348754,0.1549349699088674,0.9534538763186241,0.0016677861923344215,1.1255780956187251,0.2632825783503229,4.025598129287535e-05
722.8,0.2019319569348754,0.1549349699088674,0.9534538763186237,0.0016677861923344195,1.1255780956187247,0.26328257835032276,4.025598129287527e-05
723.6,0.20193195693487545,0.15493496990886732,0.9534538763186239,0.0016677861923344178,1.125578095618725,0.26328257835032287,4.025598129287519e-05
724.4,0.2019319569348753,0.15493496990886732,0.9534538763186233,0.0016677861923344195,1.1255780956187247,0.26328257835032276,4.025598129287527e-05
725.3,0.20193195693487553,0.15493496990886746,0.9534538763186239,0.0016677861923344178,1.125578095618725,0.26328257835032304,4.025598129287544e-05
726.1,0.2019319569348755,0.1549349699088673,0.9534538763186234,0.0016677861923344163,1.1255780956187251,0.263282578350323,4.025598129287535e-05
726.9,0.20193195693487553,0.15493496990886738,0.9534538763186239,0.0016677861923344163,1.125578095618725,0.2632825783503232,4.025598129287545e-05
727.7,0.20193195693487545,0.15493496990886732,0.9534538763186239,0.00166778619233442,1.1255780956187247,0.26328257835032304,4.025598129287545e-05
728.5,0.2019319569348754,0.15493496990886726,0.9534538763186237,0.00166778619233442,1.1255780956187247,0.2632825783503231,4.025598129287545e-05
729.3,0.2019319569348753,0.15493496990886735,0.9534538763186235,0.0016677861923344195,1.1255780956187242,0.2632825783503229,4.0255981292875353e-05
730.1,0.2019319569348754,0.1549349699088674,0.9534538763186235,0.00166778619233442,1.1255780956187242,0.26328257835032287,4.025598129287535e-05
731.0,0.20193195693487528,0.15493496990886735,0.9534538763186235,0.001667786192334418,1.1255780956187242,0.2632825783503227,4.025598129287544e-05
731.8,0.2019319569348753,0.15493496990886738,0.9534538763186233,0.0016677861923344195,1.125578095618724,0.26328257835032276,4.025598129287553e-05
732.6,0.2019319569348753,0.15493496990886738,0.9534538763186233,0.0016677861923344232,1.1255780956187238,0.2632825783503227,4.025598129287553e-05
733.4,0.2019319569348753,0.15493496990886738,0.9534538763186233,0.0016677861923344232,1.125578095618724,0.26328257835032287,4.0255981292875604e-05
734.2,0.20193195693487528,0.15493496990886743,0.9534538763186233,0.0016677861923344215,1.125578095618724,0.26328257835032276,4.025598129287553e-05
735.0,0.2019319569348754,0.15493496990886743,0.9534538763186235,0.0016677861923344215,1.1255780956187236,0.26328257835032287,4.0255981292875604e-05
735.8,0.2019319569348753,0.15493496990886743,0.9534538763186233,0.0016677861923344215,1.1255780956187231,0.2632825783503229,4.0255981292875604e-05
736.7,0.20193195693487537,0.1549349699088674,0.9534538763186235,0.0016677861923344215,1.1255780956187234,0.2632825783503227,4.0255981292875604e-05
737.5,0.20193195693487534,0.15493496990886743,0.9534538763186239,0.0016677861923344198,1.1255780956187236,0.26328257835032287,4.025598129287552e-05
738.3,0.20193195693487523,0.15493496990886743,0.9534538763186237,0.001667786192334418,1.1255780956187234,0.26328257835032287,4.025598129287544e-05
739.1,0.20193195693487528,0.15493496990886746,0.9534538763186239,0.0016677861923344198,1.1255780956187236,0.26328257835032287,4.0255981292875604e-05
739.9,0.20193195693487523,0.15493496990886738,0.9534538763186239,0.0016677861923344195,1.1255780956187231,0.26328257835032276,4.025598129287544e-05
740.7,0.20193195693487528,0.15493496990886746,0.9534538763186241,0.0016677861923344215,1.1255780956187231,0.2632825783503227,4.025598129287552e-05
741.6,0.20193195693487517,0.15493496990886738,0.9534538763186235,0.0016677861923344195,1.125578095618723,0.2632825783503226,4.0255981292875604e-05
742.4,0.20193195693487517,0.1549349699088674,0.9534538763186237,0.0016677861923344215,1.1255780956187231,0.2632825783503226,4.0255981292875604e-05
743.2,0.2019319569348751,0.15493496990886746,0.9534538763186233,0.0016677861923344232,1.1255780956187231,0.2632825783503226,4.0255981292875604e-05
744.0,0.20193195693487517,0.1549349699088675,0.9534538763186234,0.001667786192334425,1.1255780956187234,0.26328257835032254,4.0255981292875685e-05
744.8,0.20193195693487512,0.15493496990886743,0.9534538763186233,0.001667786192334425,1.1255780956187231,0.2632825783503226,4.0255981292875604e-05
745.6,0.20193195693487528,0.15493496990886746,0.9534538763186235,0.001667786192334427,1.1255780956187236,0.2632825783503228,4.025598129287552e-05
746.4,0.20193195693487517,0.1549349699088674,0.9534538763186234,0.0016677861923344284,1.125578095618723,0.26328257835032276,4.025598129287545e-05
747.3,0.20193195693487534,0.1549349699088675,0.9534538763186239,0.0016677861923344284,1.1255780956187231,0.26328257835032276,4.025598129287544e-05
748.1,0.2019319569348752,0.15493496990886751,0.9534538763186235,0.001667786192334427,1.1255780956187231,0.26328257835032254,4.025598129287545e-05
748.9,0.20193195693487528,0.15493496990886746,0.9534538763186235,0.0016677861923344284,1.125578095618723,0.26328257835032276,4.025598129287552e-05
749.7,0.20193195693487545,0.1549349699088676,0.9534538763186235,0.001667786192334427,1.125578095618723,0.2632825783503227,4.025598129287552e-05
750.5,0.2019319569348754,0.15493496990886763,0.9534538763186235,0.001667786192334427,1.125578095618723,0.26328257835032265,4.0255981292875604e-05
