Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
142.0,0.025566704390868257,0.04004240818050898,0.246416863274824,0.00021767259346892756,0.2909017736269434,0.04120919973801596,1.0404019412606348e-05
143.0,0.025566704390867955,0.04004240818050896,0.24641686327482198,0.00021767259346892531,0.2909017736269421,0.04120919973801639,1.0404019412606306e-05
144.0,0.02556670439086806,0.04004240818050917,0.24641686327482293,0.00021767259346892578,0.2909017736269421,0.04120919973801628,1.040401941260637e-05
145.0,0.025566704390867903,0.04004240818050877,0.24641686327482187,0.0002176725934689249,0.2909017736269423,0.04120919973801638,1.0404019412606221e-05
146.0,0.025566704390867917,0.040042408180508846,0.24641686327482323,0.0002176725934689247,0.29090177362694203,0.04120919973801647,1.040401941260637e-05
147.0,0.02556670439086806,0.04004240818050928,0.2464168632748232,0.0002176725934689262,0.2909017736269423,0.04120919973801629,1.040401941260652e-05
148.0,0.02556670439086814,0.04004240818050891,0.2464168632748225,0.00021767259346892664,0.2909017736269425,0.041209199738016,1.0404019412606284e-05
149.0,0.025566704390867983,0.040042408180508846,0.24641686327482212,0.00021767259346892553,0.29090177362694275,0.04120919973801633,1.040401941260637e-05
150.0,0.02556670439086814,0.040042408180509054,0.24641686327482193,0.00021767259346892667,0.29090177362694103,0.04120919973801606,1.0404019412606348e-05
151.0,0.025566704390867993,0.04004240818050898,0.24641686327482284,0.00021767259346892534,0.29090177362694236,0.04120919973801632,1.0404019412606263e-05
152.0,0.025566704390867983,0.040042408180509234,0.24641686327482246,0.00021767259346892531,0.29090177362694236,0.041209199738016296,1.0404019412606412e-05
153.0,0.025566704390868167,0.04004240818050926,0.24641686327482193,0.0002176725934689269,0.29090177362694103,0.04120919973801613,1.0404019412606306e-05
154.0,0.02556670439086814,0.04004240818050911,0.24641686327482287,0.00021767259346892648,0.2909017736269418,0.041209199738016164,1.0404019412606241e-05
155.0,0.025566704390868087,0.04004240818050898,0.24641686327482337,0.0002176725934689262,0.29090177362694297,0.04120919973801626,1.0404019412606477e-05
156.0,0.025566704390868295,0.0400424081805092,0.24641686327482376,0.00021767259346892803,0.2909017736269433,0.041209199738016,1.040401941260637e-05
157.0,0.025566704390868125,0.040042408180509095,0.24641686327482273,0.0002176725934689267,0.2909017736269418,0.04120919973801614,1.040401941260637e-05
158.0,0.025566704390868153,0.0400424081805092,0.24641686327482148,0.00021767259346892691,0.2909017736269415,0.041209199738016004,1.0404019412606284e-05
159.0,0.025566704390868167,0.04004240818050908,0.24641686327482287,0.0002176725934689267,0.29090177362694236,0.041209199738016074,1.0404019412606241e-05
160.0,0.02556670439086785,0.04004240818050898,0.24641686327482104,0.00021767259346892401,0.2909017736269409,0.04120919973801646,1.0404019412606306e-05
161.0,0.025566704390867983,0.040042408180508984,0.24641686327482284,0.00021767259346892537,0.2909017736269421,0.04120919973801639,1.0404019412606284e-05
162.0,0.025566704390868087,0.04004240818050947,0.2464168632748229,0.0002176725934689262,0.29090177362694186,0.04120919973801631,1.0404019412606157e-05
163.0,0.025566704390868243,0.040042408180509415,0.24641686327482298,0.0002176725934689278,0.2909017736269425,0.041209199738016115,1.0404019412606284e-05
164.0,0.025566704390867823,0.04004240818050912,0.24641686327482248,0.00021767259346892355,0.29090177362694236,0.041209199738016525,1.0404019412606306e-05
165.0,0.02556670439086828,0.04004240818050911,0.24641686327482293,0.00021767259346892778,0.29090177362694225,0.04120919973801595,1.0404019412606433e-05
166.0,0.025566704390867695,0.040042408180509,0.2464168632748216,0.0002176725934689229,0.29090177362694136,0.04120919973801686,1.0404019412606263e-05
167.0,0.025566704390868115,0.04004240818050907,0.24641686327482293,0.00021767259346892645,0.29090177362694203,0.041209199738016254,1.0404019412606199e-05
168.0,0.025566704390868347,0.040042408180509005,0.24641686327482418,0.0002176725934689287,0.29090177362694253,0.04120919973801596,1.0404019412606348e-05
169.0,0.025566704390868035,0.04004240818050916,0.24641686327482235,0.00021767259346892534,0.2909017736269417,0.041209199738016275,1.0404019412606306e-05
170.0,0.025566704390868115,0.04004240818050929,0.24641686327482287,0.0002176725934689262,0.29090177362694286,0.04120919973801634,1.0404019412606477e-05
171.0,0.025566704390867903,0.04004240818050909,0.24641686327482312,0.00021767259346892494,0.29090177362694236,0.04120919973801655,1.0404019412606179e-05
172.0,0.025566704390868087,0.04004240818050912,0.24641686327482318,0.00021767259346892626,0.2909017736269409,0.041209199738016254,1.0404019412606306e-05
173.0,0.025566704390868177,0.040042408180509005,0.24641686327482337,0.0002176725934689271,0.29090177362694275,0.04120919973801612,1.0404019412606306e-05
174.0,0.025566704390868115,0.04004240818050897,0.24641686327482287,0.00021767259346892624,0.29090177362694297,0.04120919973801608,1.0404019412606306e-05
175.0,0.025566704390868243,0.04004240818050932,0.2464168632748226,0.00021767259346892756,0.29090177362694275,0.04120919973801587,1.0404019412606284e-05
